phase,mode,batch,query,type,round,planning_ms,execution_ms,serialization_ms,output_kb,top_node,plan_shape,top_plan_rows,top_actual_rows,scan_plan_rows,scan_actual_rows,scan_rows_removed_by_filter,shared_hit_blocks,shared_read_blocks,temp_written_blocks,io_read_ms,serialization_shared_hit_blocks,planning_shared_hit_blocks,planning_memory_used_kb,jit,settings,kind,indexes_used,exact_heap_blocks,lossy_heap_blocks,rows_removed_by_index_recheck
I-1,forced,2,Q12b,json,13,0.06,0.07,,2,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],88,108,88,108,,105,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,102,0,0
I-1,forced,2,Q12b,jsonb,13,0.06,0.073,,2,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],88,108,88,108,,105,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,102,0,0
I-1,forced,2,Q12b,jsonb,14,0.059,0.128,,2,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],88,108,88,108,,105,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,102,0,0
I-1,forced,2,Q12b,json,14,0.059,0.073,,2,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],88,108,88,108,,105,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,102,0,0
I-1,forced,2,Q12b,json,15,0.06,0.07,,2,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],88,108,88,108,,105,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,102,0,0
I-1,forced,2,Q12b,jsonb,15,0.06,0.071,,2,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],88,108,88,108,,105,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,102,0,0
I-1,forced,2,Q12b,json,1,0.06,0.075,0.008,2,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],88,108,88,108,,105,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i1e_event_timestamp_utc,102,0,0
I-1,forced,2,Q12b,jsonb,1,0.06,0.075,0.007,2,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],88,108,88,108,,105,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",detail,T_i1e_event_timestamp_utc,102,0,0
I-1,forced,2,Q12c,json,1,0.06,0.323,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,jsonb,1,0.14,0.331,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,json,2,0.076,0.348,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,jsonb,2,0.086,0.291,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,json,3,0.062,0.261,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,jsonb,3,0.06,0.246,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",warmup,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,json,1,0.06,0.237,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,jsonb,1,0.06,0.234,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,jsonb,2,0.06,0.233,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,json,2,0.061,0.244,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,json,3,0.061,0.236,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,jsonb,3,0.06,0.235,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,jsonb,4,0.06,0.233,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,json,4,0.191,0.676,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,json,5,0.09,0.419,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,jsonb,5,0.088,0.399,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,jsonb,6,0.063,0.264,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,json,6,0.062,0.263,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,json,7,0.061,0.242,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,jsonb,7,0.06,0.249,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,jsonb,8,0.061,0.236,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,408,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,403,0,0
I-1,forced,2,Q12c,json,8,0.062,0.238,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
I-1,forced,2,Q12c,json,9,0.065,0.364,,5,Bitmap Heap Scan,Bitmap Heap Scan on T [Bitmap Index Scan using T_i1e_event_timestamp_utc],500,498,500,498,,424,0,0,,0,0,20,False,"{""enable_seqscan"": ""off"", ""jit"": ""off"", ""max_parallel_workers_per_gather"": ""0""}",measure,T_i1e_event_timestamp_utc,419,0,0
